epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,830.016,0.53789,0.28938,0.88911,0.99986,1,0.995,0.95205,0.14317,4.10585,0.33071,0.0007064,0.0007064,0.0007064
51,847.79,0.55389,0.29283,0.89698,0.99971,1,0.995,0.95713,0.13616,18.7523,0.32907,0.00068,0.00068,0.00068
52,864.377,0.52273,0.28239,0.88371,1,0.99874,0.995,0.95479,0.13662,23.5271,0.32899,0.0006536,0.0006536,0.0006536
53,879.574,0.53507,0.28668,0.89086,0.99971,1,0.995,0.95191,0.14398,4.75372,0.33069,0.0006272,0.0006272,0.0006272
54,895.283,0.5248,0.28201,0.88615,0.99969,1,0.995,0.95714,0.13521,4.60269,0.32879,0.0006008,0.0006008,0.0006008
55,910.231,0.52999,0.28339,0.88862,0.99971,1,0.995,0.95619,0.14007,6.53194,0.33004,0.0005744,0.0005744,0.0005744
56,925.288,0.53321,0.28395,0.88957,0.99735,1,0.995,0.94353,0.14751,20.0063,0.33126,0.000548,0.000548,0.000548
57,940.275,0.52294,0.27906,0.88672,0.99754,1,0.995,0.95631,0.13563,9.64148,0.32924,0.0005216,0.0005216,0.0005216
58,954.641,0.52014,0.2796,0.88681,0.99698,1,0.995,0.95572,0.1369,15.4796,0.32967,0.0004952,0.0004952,0.0004952
59,969.47,0.51629,0.27621,0.8823,0.99983,1,0.995,0.96182,0.13191,5.1873,0.32874,0.0004688,0.0004688,0.0004688
60,984.301,0.4993,0.27266,0.87757,0.99907,1,0.995,0.96339,0.13212,14.5566,0.32815,0.0004424,0.0004424,0.0004424
61,999.096,0.50058,0.26991,0.87911,0.99971,1,0.995,0.95497,0.13861,5.87885,0.32888,0.000416,0.000416,0.000416
62,1013.48,0.49515,0.26881,0.87742,0.9996,1,0.995,0.95978,0.13147,9.95182,0.32875,0.0003896,0.0003896,0.0003896
63,1028.35,0.49405,0.26835,0.87632,0.99816,1,0.995,0.96146,0.13351,6.96665,0.32887,0.0003632,0.0003632,0.0003632
64,1042.85,0.48315,0.2644,0.87284,0.99799,1,0.995,0.95892,0.13048,10.9582,0.32837,0.0003368,0.0003368,0.0003368
65,1057.4,0.48409,0.26182,0.87208,0.99815,1,0.995,0.9565,0.13621,8.43435,0.32956,0.0003104,0.0003104,0.0003104
66,1110.52,0.43844,0.22534,0.84555,0.99908,1,0.995,0.95904,0.13617,5.66379,0.32972,0.000284,0.000284,0.000284
67,1131.54,0.43159,0.22339,0.84365,0.99791,1,0.995,0.96248,0.13019,8.08065,0.32825,0.0002576,0.0002576,0.0002576
68,1152.52,0.43821,0.222,0.84393,0.99958,1,0.995,0.96167,0.13288,5.54427,0.32875,0.0002312,0.0002312,0.0002312
69,1173.3,0.41672,0.2161,0.83781,0.99986,1,0.995,0.96196,0.13138,6.91235,0.32807,0.0002048,0.0002048,0.0002048
70,1193.32,0.41476,0.21436,0.83733,0.99963,1,0.995,0.9637,0.13045,9.1375,0.32848,0.0001784,0.0001784,0.0001784
71,1213.89,0.40265,0.21021,0.83571,0.99798,1,0.995,0.96487,0.12786,22.4629,0.32802,0.000152,0.000152,0.000152
72,1228.96,0.40601,0.21079,0.83242,0.99971,1,0.995,0.96595,0.12941,13.5742,0.32841,0.0001256,0.0001256,0.0001256
73,1243.35,0.40201,0.20965,0.83108,0.99971,1,0.995,0.96472,0.12875,10.4323,0.32782,9.92e-05,9.92e-05,9.92e-05
74,1257.94,0.39328,0.20759,0.82961,0.99948,1,0.995,0.9665,0.1264,11.5198,0.32786,7.28e-05,7.28e-05,7.28e-05
75,1272.26,0.39376,0.2076,0.83126,0.99941,1,0.995,0.96496,0.12665,12.656,0.32784,4.64e-05,4.64e-05,4.64e-05
