epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,44.9126,0.54294,1.73687,0.88738,0.99976,1,0.995,0.91002,0.21209,3.56358,0.39144,0.00151914,0.00151914,0.00151914
19,47.2217,0.49952,0.48831,0.87071,0.99982,1,0.995,0.91191,0.19872,2.51891,0.38839,0.00149086,0.00149086,0.00149086
20,49.6222,0.4844,0.42276,0.85766,0.99981,1,0.995,0.90421,0.2165,2.08392,0.39239,0.00146257,0.00146257,0.00146257
21,52.0674,0.45674,11.3495,0.78863,0.99986,1,0.995,0.92727,0.18183,1.68193,0.38707,0.00143429,0.00143429,0.00143429
22,54.5594,0.50722,0.46456,0.88205,0.99985,1,0.995,0.91775,0.1982,1.54864,0.38937,0.001406,0.001406,0.001406
23,57.007,0.49137,0.42258,0.85482,0.99977,1,0.995,0.91851,0.19085,1.75801,0.38841,0.00137771,0.00137771,0.00137771
24,59.3841,0.49596,0.42088,0.86226,0.99981,1,0.995,0.92136,0.1853,2.21794,0.3869,0.00134943,0.00134943,0.00134943
25,61.6327,0.48164,0.41514,0.86135,0.99977,1,0.995,0.92584,0.18162,2.82627,0.38631,0.00132114,0.00132114,0.00132114
26,63.9895,0.47913,0.43525,0.86762,0.99984,1,0.995,0.92128,0.19453,3.71616,0.38813,0.00129286,0.00129286,0.00129286
27,66.3496,0.5173,0.42203,0.86962,0.99981,1,0.995,0.921,0.18846,2.60114,0.38912,0.00126457,0.00126457,0.00126457
28,68.5049,0.49732,0.43118,0.86263,0.99984,1,0.995,0.89668,0.22357,1.64159,0.39489,0.00123629,0.00123629,0.00123629
29,70.6006,0.48857,0.41395,0.87064,0.99986,1,0.995,0.92762,0.18258,1.22897,0.3867,0.001208,0.001208,0.001208
30,72.7171,0.48465,0.39935,0.87036,0.99986,1,0.995,0.92908,0.18528,0.86766,0.38594,0.00117971,0.00117971,0.00117971
31,74.9122,0.48473,0.39892,0.85467,0.99985,1,0.995,0.93833,0.17559,0.86352,0.38499,0.00115143,0.00115143,0.00115143
32,77.2198,0.45713,0.39361,0.85728,0.99985,1,0.995,0.93127,0.18272,0.9545,0.38689,0.00112314,0.00112314,0.00112314
33,79.3974,0.46554,0.41351,0.86216,0.99986,1,0.995,0.92248,0.18693,0.87858,0.38706,0.00109486,0.00109486,0.00109486
34,81.6222,0.4424,0.37575,0.85858,0.99984,1,0.995,0.92486,0.18155,0.51202,0.38674,0.00106657,0.00106657,0.00106657
35,83.8135,0.46181,0.40569,0.88874,0.99984,1,0.995,0.92285,0.18268,0.59525,0.38719,0.00103829,0.00103829,0.00103829
36,85.9206,0.45985,0.38454,0.85008,0.99985,1,0.995,0.92766,0.18322,0.47123,0.38702,0.00101,0.00101,0.00101
37,88.1829,0.45682,0.37731,0.86165,0.99985,1,0.995,0.93774,0.16854,0.42486,0.38388,0.000981714,0.000981714,0.000981714
38,90.4206,0.41377,0.34772,0.83875,0.99985,1,0.995,0.94034,0.16809,0.59737,0.38322,0.000953429,0.000953429,0.000953429
39,92.594,0.42657,0.35191,0.84729,0.99985,1,0.995,0.93994,0.16974,0.48347,0.38391,0.000925143,0.000925143,0.000925143
40,94.7924,0.42407,0.33484,0.84278,0.99982,1,0.995,0.93265,0.16942,0.37908,0.38408,0.000896857,0.000896857,0.000896857
41,96.8963,0.4161,0.34292,0.83587,0.99982,1,0.995,0.94305,0.16852,0.45379,0.38386,0.000868571,0.000868571,0.000868571
42,99.0517,0.42667,0.40845,0.85212,0.99984,1,0.995,0.94244,0.16709,0.31102,0.38361,0.000840286,0.000840286,0.000840286
43,101.197,0.4148,0.34908,0.84118,0.99986,1,0.995,0.93993,0.16776,0.28465,0.3839,0.000812,0.000812,0.000812
44,103.41,0.40552,0.32426,0.83695,0.99985,1,0.995,0.94397,0.16459,0.2066,0.38338,0.000783714,0.000783714,0.000783714
45,105.751,0.41926,0.3396,0.84705,0.99986,1,0.995,0.94365,0.15976,0.17735,0.38237,0.000755429,0.000755429,0.000755429
46,108.004,0.41723,0.33245,0.83786,0.99984,1,0.995,0.94431,0.16326,0.16287,0.38249,0.000727143,0.000727143,0.000727143
47,110.18,0.40232,0.32363,0.84089,0.99983,1,0.995,0.94684,0.15717,0.20342,0.38211,0.000698857,0.000698857,0.000698857
48,112.334,0.39521,0.31108,0.83862,0.99985,1,0.995,0.93913,0.16801,0.36443,0.38369,0.000670571,0.000670571,0.000670571
49,114.318,0.42284,0.32849,0.84383,0.99981,1,0.995,0.95639,0.16029,0.60312,0.38223,0.000642286,0.000642286,0.000642286
50,116.475,0.43248,0.34505,0.84726,0.99982,1,0.995,0.93904,0.16912,0.49454,0.38397,0.000614,0.000614,0.000614
51,118.547,0.42116,0.37367,0.86171,0.99986,1,0.995,0.94918,0.1618,0.35397,0.38289,0.000585714,0.000585714,0.000585714
52,120.681,0.40716,0.3277,0.8442,0.99986,1,0.995,0.94229,0.16609,0.58884,0.38356,0.000557429,0.000557429,0.000557429
53,122.778,0.39176,0.3064,0.84154,0.99986,1,0.995,0.95022,0.15885,0.78545,0.38214,0.000529143,0.000529143,0.000529143
54,124.867,0.39486,0.31654,0.83994,0.99987,1,0.995,0.92606,0.18504,0.42432,0.38766,0.000500857,0.000500857,0.000500857
55,126.988,0.40335,0.31123,0.83909,0.99986,1,0.995,0.94681,0.16234,0.33414,0.38187,0.000472571,0.000472571,0.000472571
56,129.203,0.4216,0.31022,0.84287,0.99986,1,0.995,0.94216,0.16946,0.48813,0.38318,0.000444286,0.000444286,0.000444286
57,131.352,0.41223,0.33473,0.8452,0.99977,1,0.995,0.94417,0.16768,0.63965,0.38376,0.000416,0.000416,0.000416
58,133.493,0.40134,0.31324,0.84321,0.99985,1,0.995,0.95216,0.15735,0.40096,0.38146,0.000387714,0.000387714,0.000387714
59,135.656,0.39499,0.29893,0.83128,0.99986,1,0.995,0.95429,0.15609,0.32187,0.38114,0.000359429,0.000359429,0.000359429
60,137.92,0.42511,0.39684,0.86739,0.99982,1,0.995,0.95427,0.1581,0.27656,0.3818,0.000331143,0.000331143,0.000331143
61,167.927,0.32811,7.90712,0.72875,0.99986,1,0.995,0.95259,0.15627,0.29683,0.38138,0.000302857,0.000302857,0.000302857
62,170.244,0.34299,0.27389,0.81202,0.99986,1,0.995,0.94866,0.15892,0.37713,0.38186,0.000274571,0.000274571,0.000274571
63,172.471,0.34917,0.28352,0.80422,0.99986,1,0.995,0.9559,0.15579,0.48056,0.38159,0.000246286,0.000246286,0.000246286
64,174.701,0.35268,0.29165,0.80191,0.99986,1,0.995,0.95521,0.15389,0.60535,0.38147,0.000218,0.000218,0.000218
