epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,330.763,1.04217,0.52526,1.18158,0.0427,0.03747,0.01675,0.00939,3.04619,4.1889,3.54648,0.0012476,0.0012476,0.0012476
40,338.357,0.99352,0.51884,1.16485,0.04377,0.0281,0.01615,0.00862,3.59709,3.81705,4.65403,0.0012278,0.0012278,0.0012278
41,347.315,0.91798,0.49229,1.13789,0.11787,0.06557,0.0304,0.01064,3.91309,3.68361,4.15229,0.001208,0.001208,0.001208
42,354.532,0.99102,0.49748,1.16075,0.13878,0.01639,0.01803,0.00608,3.80923,4.2729,3.68621,0.0011882,0.0011882,0.0011882
43,362.274,0.9572,0.48361,1.15058,0.01596,0.07494,0.00866,0.00284,2.86098,4.62781,2.65061,0.0011684,0.0011684,0.0011684
44,369.198,1.06077,0.50714,1.19643,0.0416,0.23419,0.02595,0.0083,2.87373,4.4183,2.8051,0.0011486,0.0011486,0.0011486
45,376.611,0.98986,0.50772,1.18641,0.72249,0.28103,0.42538,0.21835,2.36874,2.94357,2.31944,0.0011288,0.0011288,0.0011288
46,384.869,1.02284,0.49852,1.18795,0.95673,0.99532,0.99395,0.62598,1.29267,0.66545,1.12933,0.001109,0.001109,0.001109
47,392.214,0.97771,0.48024,1.16783,0.9537,0.99766,0.98885,0.61703,1.29728,0.81498,1.16669,0.0010892,0.0010892,0.0010892
48,399.36,0.96397,0.48702,1.15253,0.95739,0.99983,0.98226,0.56143,1.49922,1.11948,1.26629,0.0010694,0.0010694,0.0010694
49,408.141,1.03471,0.5139,1.20978,0.95226,0.96253,0.94147,0.25861,2.61238,1.25441,2.34141,0.0010496,0.0010496,0.0010496
50,417.281,0.9852,0.48877,1.14432,0.8714,0.87822,0.80224,0.13262,3.14155,1.38047,3.27946,0.0010298,0.0010298,0.0010298
51,425.753,1.02414,0.49278,1.16323,0.97532,0.92566,0.9471,0.23537,2.68416,1.15296,2.48078,0.00101,0.00101,0.00101
52,433.296,1.07106,0.51028,1.22796,0.99548,0.9555,0.96828,0.39796,2.07058,0.79411,1.70619,0.0009902,0.0009902,0.0009902
53,440.4,1.04843,0.49334,1.21892,0.99348,0.96487,0.979,0.39524,2.18934,0.72345,1.7712,0.0009704,0.0009704,0.0009704
54,449.726,0.88695,0.45702,1.10206,0.9823,0.94614,0.96666,0.27299,2.49758,0.84199,2.25098,0.0009506,0.0009506,0.0009506
55,457.562,1.03469,0.46111,1.1691,0.9829,0.94254,0.96525,0.29251,2.35471,0.88172,2.10255,0.0009308,0.0009308,0.0009308
56,466.701,0.89112,0.43898,1.10935,0.95207,0.93034,0.95592,0.3965,1.97035,0.77566,1.64956,0.000911,0.000911,0.000911
57,473.976,0.92998,0.45242,1.14109,0.96205,0.9555,0.97446,0.4864,1.6542,0.62707,1.3878,0.0008912,0.0008912,0.0008912
58,480.473,0.87104,0.43552,1.11235,0.99704,0.97658,0.9945,0.52591,1.62289,0.55909,1.31749,0.0008714,0.0008714,0.0008714
59,487.774,0.93114,0.44039,1.13134,0.99994,0.99532,0.995,0.49469,1.81228,0.55269,1.43056,0.0008516,0.0008516,0.0008516
60,495.308,0.94327,0.44706,1.15038,0.99985,1,0.995,0.41166,2.15456,0.62326,1.71607,0.0008318,0.0008318,0.0008318
61,502.176,0.95072,0.44348,1.13673,0.99279,0.99297,0.98811,0.32874,2.43022,0.70205,2.02512,0.000812,0.000812,0.000812
62,509.223,0.95607,0.45163,1.10447,0.99487,0.99532,0.9911,0.30354,2.46944,0.73328,2.11956,0.0007922,0.0007922,0.0007922
63,516.907,0.85556,0.42707,1.0718,0.97253,0.99766,0.99445,0.38433,2.02375,0.66575,1.70258,0.0007724,0.0007724,0.0007724
64,524.142,0.96688,0.45751,1.15113,0.97694,1,0.99445,0.56216,1.42524,0.49208,1.23001,0.0007526,0.0007526,0.0007526
65,532.133,0.96545,0.46337,1.14897,0.99613,1,0.995,0.58359,1.38437,0.46841,1.18007,0.0007328,0.0007328,0.0007328
66,540.817,0.9322,0.44671,1.12676,0.99907,1,0.995,0.55792,1.52642,0.49716,1.23198,0.000713,0.000713,0.000713
67,548.552,0.90606,0.45673,1.14562,0.99655,0.99766,0.99367,0.51879,1.7234,0.53341,1.34341,0.0006932,0.0006932,0.0006932
68,557.622,0.90606,0.44446,1.11923,0.9958,0.99766,0.99341,0.4382,2.10958,0.61433,1.6302,0.0006734,0.0006734,0.0006734
69,565.237,0.88213,0.42547,1.09373,0.99918,1,0.995,0.49255,1.9172,0.55526,1.4651,0.0006536,0.0006536,0.0006536
70,573.346,0.88555,0.41703,1.09157,0.99914,1,0.995,0.67789,1.24324,0.42144,1.05178,0.0006338,0.0006338,0.0006338
71,581.255,0.96295,0.44175,1.17653,0.99932,1,0.995,0.73643,1.02842,0.39021,0.96805,0.000614,0.000614,0.000614
72,588.327,0.8349,0.41081,1.06224,0.99951,1,0.995,0.76202,0.9556,0.37062,0.94083,0.0005942,0.0005942,0.0005942
73,597.476,0.8493,0.41295,1.07449,0.99861,1,0.995,0.80616,0.79033,0.34616,0.8959,0.0005744,0.0005744,0.0005744
74,604.772,0.81874,0.39795,1.04227,0.99664,1,0.995,0.8514,0.60596,0.33875,0.85136,0.0005546,0.0005546,0.0005546
75,611.704,0.83992,0.39947,1.07546,0.99071,0.9995,0.99491,0.83718,0.63432,0.3877,0.86717,0.0005348,0.0005348,0.0005348
76,618.722,0.88817,0.41388,1.11159,0.98612,0.99808,0.99488,0.84062,0.62378,0.38709,0.86369,0.000515,0.000515,0.000515
77,625.739,0.82355,0.41463,1.0792,0.99295,0.9898,0.99493,0.8337,0.6749,0.38084,0.87203,0.0004952,0.0004952,0.0004952
78,633.687,0.90618,0.42222,1.10509,0.99768,1,0.995,0.76518,0.90597,0.39242,0.92704,0.0004754,0.0004754,0.0004754
79,640.605,0.82014,0.41767,1.08447,0.99889,1,0.995,0.65647,1.30869,0.47317,1.07812,0.0004556,0.0004556,0.0004556
80,646.866,0.83994,0.41393,1.07941,1,0.99996,0.995,0.79741,0.79579,0.36865,0.89077,0.0004358,0.0004358,0.0004358
81,654.118,0.80829,0.40014,1.06299,0.98678,0.99297,0.99476,0.81463,0.71631,0.37941,0.88745,0.000416,0.000416,0.000416
82,661.23,0.80363,0.38773,1.06424,0.98835,0.9938,0.99474,0.79773,0.77905,0.39907,0.90688,0.0003962,0.0003962,0.0003962
83,668.144,0.76604,0.37801,1.05143,1,0.99939,0.995,0.78123,0.85009,0.35935,0.91389,0.0003764,0.0003764,0.0003764
84,674.822,0.8754,0.39761,1.07342,0.99985,1,0.995,0.77999,0.89147,0.34469,0.91906,0.0003566,0.0003566,0.0003566
85,682.626,0.79146,0.38645,1.04388,0.99986,1,0.995,0.80036,0.8189,0.32749,0.89762,0.0003368,0.0003368,0.0003368
86,689.578,0.83598,0.40832,1.0997,0.99983,1,0.995,0.82032,0.76301,0.31845,0.88248,0.000317,0.000317,0.000317
87,696.691,0.87252,0.40299,1.11299,0.99959,1,0.995,0.82686,0.73603,0.31252,0.87668,0.0002972,0.0002972,0.0002972
88,704.348,0.80374,0.39589,1.05184,0.99969,1,0.995,0.82141,0.7576,0.31281,0.88327,0.0002774,0.0002774,0.0002774
89,712.287,0.81422,0.39546,1.06317,0.99964,1,0.995,0.81437,0.77826,0.31632,0.88966,0.0002576,0.0002576,0.0002576
90,719.587,0.808,0.4022,1.06993,0.9995,1,0.995,0.80556,0.80469,0.32147,0.89821,0.0002378,0.0002378,0.0002378
91,744.933,0.7504,0.34683,1.04998,0.999,1,0.995,0.81503,0.75979,0.32747,0.8876,0.000218,0.000218,0.000218
92,751.398,0.73999,0.3371,1.00961,0.9986,1,0.995,0.82587,0.72136,0.33126,0.87845,0.0001982,0.0001982,0.0001982
93,756.971,0.79608,0.34154,1.04826,0.99223,1,0.99495,0.83732,0.6714,0.33959,0.86807,0.0001784,0.0001784,0.0001784
94,762.549,0.67515,0.30988,0.98353,0.98836,0.99405,0.99479,0.84596,0.64837,0.34043,0.86545,0.0001586,0.0001586,0.0001586
95,767.345,0.7008,0.30862,0.99257,0.97477,0.99536,0.9946,0.84844,0.63684,0.34481,0.86506,0.0001388,0.0001388,0.0001388
96,773.267,0.74918,0.32231,1.02014,0.98846,0.99297,0.99474,0.85369,0.63088,0.33734,0.86258,0.000119,0.000119,0.000119
97,778.631,0.69777,0.29999,0.98277,0.98842,0.99979,0.99483,0.85534,0.62647,0.33346,0.85999,9.92e-05,9.92e-05,9.92e-05
98,784.929,0.69018,0.30691,1.01554,0.99071,0.9994,0.99491,0.85421,0.63292,0.33006,0.85915,7.94e-05,7.94e-05,7.94e-05
99,791.315,0.72165,0.30901,0.99806,0.99765,0.99766,0.99498,0.85314,0.63139,0.32408,0.85365,5.96e-05,5.96e-05,5.96e-05
100,797.446,0.68376,0.3067,0.98744,0.99749,1,0.995,0.85137,0.63163,0.32168,0.85285,3.98e-05,3.98e-05,3.98e-05
