epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,96.4639,0.8482,0.5063,1.06802,0.9996,1,0.995,0.79901,0.4157,3.57795,0.45335,0.001307,0.001307,0.001307
44,98.5849,0.86301,0.51199,1.08115,0.99972,1,0.995,0.77815,0.43586,1.77675,0.47676,0.0012905,0.0012905,0.0012905
45,100.794,0.87476,0.51139,1.11718,0.99992,1,0.995,0.77376,0.44311,1.11517,0.47779,0.001274,0.001274,0.001274
46,102.99,0.91888,0.51487,1.11433,1,0.99932,0.995,0.84152,0.34665,1.14226,0.43972,0.0012575,0.0012575,0.0012575
47,105.149,0.86209,0.49432,1.06848,0.99923,1,0.995,0.80645,0.38969,1.54076,0.44466,0.001241,0.001241,0.001241
48,107.24,0.83495,0.47807,1.08394,0.99972,1,0.995,0.85345,0.3124,0.97479,0.42177,0.0012245,0.0012245,0.0012245
49,109.444,0.78567,0.47496,1.04285,0.9998,1,0.995,0.78839,0.42662,0.71837,0.45293,0.001208,0.001208,0.001208
50,111.631,0.84086,0.48849,1.06956,0.99975,1,0.995,0.76492,0.43984,0.72357,0.45579,0.0011915,0.0011915,0.0011915
51,113.83,0.85351,0.48521,1.06835,0.99979,1,0.995,0.75284,0.4691,0.38265,0.46882,0.001175,0.001175,0.001175
52,116.001,0.82088,0.46862,1.0565,0.99709,1,0.995,0.80852,0.40253,0.2775,0.44227,0.0011585,0.0011585,0.0011585
53,118.171,0.84897,0.50313,1.07493,0.99939,0.99766,0.995,0.78223,0.44625,0.34441,0.46015,0.001142,0.001142,0.001142
54,120.276,0.79135,0.45972,1.04508,0.99749,1,0.995,0.76524,0.46092,0.37372,0.46397,0.0011255,0.0011255,0.0011255
55,122.464,0.81148,0.47694,1.06436,1,0.99984,0.995,0.72092,0.53455,0.62364,0.49224,0.001109,0.001109,0.001109
56,124.541,0.83672,0.47023,1.07428,0.99989,1,0.995,0.78744,0.43755,0.60881,0.46232,0.0010925,0.0010925,0.0010925
57,126.718,0.80877,0.46644,1.06937,0.99985,1,0.995,0.78374,0.4473,0.37576,0.46524,0.001076,0.001076,0.001076
58,128.877,0.84964,0.48262,1.06159,0.99979,1,0.995,0.77345,0.45739,0.3822,0.46543,0.0010595,0.0010595,0.0010595
59,130.973,0.89701,0.49368,1.1109,0.99974,1,0.995,0.84022,0.3273,0.31966,0.42975,0.001043,0.001043,0.001043
60,133.093,0.88606,0.49225,1.10305,0.99992,1,0.995,0.82306,0.35736,0.45158,0.4374,0.0010265,0.0010265,0.0010265
61,135.128,0.81182,0.45816,1.05305,0.9997,1,0.995,0.85543,0.29939,0.61598,0.42542,0.00101,0.00101,0.00101
62,137.27,0.83691,0.45426,1.07939,0.99979,1,0.995,0.80247,0.39376,0.6979,0.44808,0.0009935,0.0009935,0.0009935
63,139.424,0.83051,0.45126,1.06512,0.99974,1,0.995,0.81553,0.35982,1.19311,0.4372,0.000977,0.000977,0.000977
64,141.701,0.79661,0.4462,1.04418,0.99974,1,0.995,0.74723,0.48769,0.40245,0.47698,0.0009605,0.0009605,0.0009605
65,143.809,0.78179,0.43708,1.04279,0.99983,1,0.995,0.82873,0.3536,0.32898,0.43369,0.000944,0.000944,0.000944
66,145.927,0.74528,0.42942,1.02849,0.99983,1,0.995,0.69906,0.58487,0.32148,0.51165,0.0009275,0.0009275,0.0009275
67,148.064,0.75962,0.4377,1.04019,0.99982,1,0.995,0.77837,0.4371,0.28865,0.45434,0.000911,0.000911,0.000911
68,150.225,0.81268,0.47985,1.05601,0.99982,1,0.995,0.72243,0.55058,0.2596,0.49773,0.0008945,0.0008945,0.0008945
69,152.328,0.8108,0.44285,1.0516,0.99979,1,0.995,0.70122,0.59065,0.29116,0.51331,0.000878,0.000878,0.000878
70,154.465,0.80914,0.44441,1.03814,0.99973,1,0.995,0.8693,0.28374,0.55605,0.41915,0.0008615,0.0008615,0.0008615
71,156.556,0.789,0.44189,1.05325,0.99969,1,0.995,0.87339,0.28397,1.34659,0.41827,0.000845,0.000845,0.000845
72,158.683,0.82225,0.43948,1.08049,0.99947,1,0.995,0.87163,0.28354,1.44922,0.41997,0.0008285,0.0008285,0.0008285
73,160.688,0.78249,0.43181,1.04567,0.99963,1,0.995,0.85147,0.317,0.71321,0.42175,0.000812,0.000812,0.000812
74,162.749,0.81709,0.45013,1.04502,0.99982,1,0.995,0.81937,0.36977,0.23366,0.43643,0.0007955,0.0007955,0.0007955
75,164.83,0.77796,0.43911,1.05523,0.99986,1,0.995,0.75684,0.47799,0.25304,0.48166,0.000779,0.000779,0.000779
76,166.907,0.77137,0.43198,1.03254,0.99984,1,0.995,0.8344,0.34371,0.32794,0.43526,0.0007625,0.0007625,0.0007625
77,168.921,0.76195,0.45012,1.04396,0.99984,1,0.995,0.83568,0.34791,0.39602,0.43283,0.000746,0.000746,0.000746
78,170.991,0.73149,0.41925,1.02534,0.99983,1,0.995,0.80931,0.38271,0.3589,0.43598,0.0007295,0.0007295,0.0007295
79,173.046,0.77687,0.42912,1.01937,0.99987,1,0.995,0.81631,0.37485,0.28956,0.43436,0.000713,0.000713,0.000713
80,175.133,0.74327,0.41835,1.01425,0.99988,1,0.995,0.77637,0.44292,0.29407,0.45714,0.0006965,0.0006965,0.0006965
81,177.213,0.7029,0.41271,1.00157,0.9999,1,0.995,0.74601,0.49885,0.27209,0.47783,0.00068,0.00068,0.00068
82,179.278,0.74084,0.42826,1.00858,0.99979,1,0.995,0.86894,0.28751,0.30306,0.41485,0.0006635,0.0006635,0.0006635
83,181.477,0.74697,0.41109,1.02475,0.99985,1,0.995,0.83669,0.34601,0.23669,0.4273,0.000647,0.000647,0.000647
84,183.561,0.70142,0.40003,0.99597,0.99984,1,0.995,0.77281,0.4659,0.29456,0.46324,0.0006305,0.0006305,0.0006305
85,185.625,0.72256,0.40723,1.00891,0.99986,1,0.995,0.77623,0.45764,0.27857,0.46172,0.000614,0.000614,0.000614
86,187.684,0.74746,0.41892,1.01078,0.99986,1,0.995,0.7777,0.45733,0.30285,0.46388,0.0005975,0.0005975,0.0005975
87,189.756,0.71603,0.40521,1.00098,0.99984,1,0.995,0.75918,0.48642,0.30464,0.4731,0.000581,0.000581,0.000581
88,191.82,0.77846,0.42864,1.05541,0.99984,1,0.995,0.80281,0.39428,0.28656,0.44309,0.0005645,0.0005645,0.0005645
89,193.944,0.71184,0.40975,1.00406,0.9998,1,0.995,0.78932,0.42978,0.35072,0.45337,0.000548,0.000548,0.000548
90,196.104,0.70227,0.40708,1.00935,0.99973,1,0.995,0.86639,0.29031,0.35411,0.41632,0.0005315,0.0005315,0.0005315
91,198.222,0.70454,0.4051,0.99827,0.99981,1,0.995,0.82072,0.37505,0.4789,0.43702,0.000515,0.000515,0.000515
