epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,195.814,0.67757,0.37215,0.94151,0.98994,1,0.995,0.93852,0.35655,0.26315,0.77623,0.000783714,0.000783714,0.000783714
45,199.896,0.65768,0.36944,0.9305,0.98161,1,0.995,0.9288,0.37867,0.26073,0.77892,0.000755429,0.000755429,0.000755429
46,204.079,0.67866,0.38759,0.94445,0.98753,1,0.995,0.92862,0.37589,0.27286,0.77869,0.000727143,0.000727143,0.000727143
47,208.158,0.66666,0.37211,0.93333,0.99522,1,0.995,0.93907,0.37746,0.25257,0.77973,0.000698857,0.000698857,0.000698857
48,212.189,0.67108,0.36546,0.93462,0.99639,1,0.995,0.93988,0.37026,0.24642,0.77988,0.000670571,0.000670571,0.000670571
49,216.247,0.64336,0.35611,0.93205,0.99932,1,0.995,0.93245,0.38766,0.23074,0.78056,0.000642286,0.000642286,0.000642286
50,220.272,0.63864,0.35278,0.92186,0.99775,1,0.995,0.93278,0.37662,0.23338,0.77903,0.000614,0.000614,0.000614
51,224.392,0.64782,0.34902,0.92622,0.99647,1,0.995,0.92895,0.38679,0.25306,0.78047,0.000585714,0.000585714,0.000585714
52,228.342,0.64189,0.34811,0.92822,0.99859,1,0.995,0.94847,0.34881,0.22387,0.77349,0.000557429,0.000557429,0.000557429
53,232.318,0.62582,0.34857,0.92652,0.99896,1,0.995,0.94219,0.35699,0.22232,0.77664,0.000529143,0.000529143,0.000529143
54,236.443,0.64703,0.34332,0.93339,0.99922,1,0.995,0.94458,0.34816,0.22236,0.77245,0.000500857,0.000500857,0.000500857
55,240.58,0.66965,0.35849,0.94107,0.99871,1,0.995,0.93484,0.36822,0.23819,0.77726,0.000472571,0.000472571,0.000472571
56,244.665,0.65526,0.35615,0.93349,0.983,0.99759,0.995,0.94115,0.36378,0.27585,0.7775,0.000444286,0.000444286,0.000444286
57,248.871,0.63383,0.35042,0.91951,0.99288,1,0.995,0.94569,0.34646,0.25486,0.77414,0.000416,0.000416,0.000416
58,253.104,0.62713,0.33781,0.93114,0.99902,1,0.995,0.95011,0.35017,0.2133,0.77494,0.000387714,0.000387714,0.000387714
59,257.22,0.60904,0.34783,0.91949,0.99868,1,0.995,0.94971,0.34066,0.21867,0.77283,0.000359429,0.000359429,0.000359429
60,261.299,0.65659,0.35617,0.93863,0.99838,1,0.995,0.93287,0.3742,0.22278,0.77675,0.000331143,0.000331143,0.000331143
61,290.81,0.61408,0.46256,0.87978,0.99948,1,0.995,0.90371,0.46895,0.24092,0.796,0.000302857,0.000302857,0.000302857
62,294.966,0.6155,0.30816,0.91082,0.99906,1,0.995,0.93337,0.3658,0.21464,0.7751,0.000274571,0.000274571,0.000274571
63,298.837,0.61945,0.3008,0.90868,0.99929,1,0.995,0.92397,0.39707,0.22119,0.78375,0.000246286,0.000246286,0.000246286
64,302.74,0.56004,0.45339,0.85733,0.99932,1,0.995,0.9298,0.39553,0.21894,0.78013,0.000218,0.000218,0.000218
65,306.582,0.5991,0.30704,0.90263,0.99962,1,0.995,0.94136,0.35469,0.20438,0.77405,0.000189714,0.000189714,0.000189714
66,310.691,0.5294,0.37221,0.85767,0.99973,1,0.995,0.94447,0.35094,0.20943,0.77341,0.000161429,0.000161429,0.000161429
67,314.517,0.56231,0.2998,0.89393,1,0.99999,0.995,0.94268,0.3567,0.20747,0.77416,0.000133143,0.000133143,0.000133143
68,318.269,0.59075,0.2865,0.90503,0.99953,1,0.995,0.94571,0.3477,0.20657,0.77273,0.000104857,0.000104857,0.000104857
69,322.057,0.54476,0.27846,0.88482,0.99939,1,0.995,0.94589,0.34503,0.20431,0.77314,7.65714e-05,7.65714e-05,7.65714e-05
70,325.983,0.55074,0.28372,0.88009,0.99934,1,0.995,0.95071,0.34037,0.20254,0.77183,4.82857e-05,4.82857e-05,4.82857e-05
