epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,95.6,0.43403,0.34935,0.84372,0.99983,1,0.995,0.93827,0.17424,0.42446,0.38461,0.0011684,0.0011684,0.0011684
44,97.6096,0.42801,0.32838,0.84219,0.99985,1,0.995,0.93973,0.17247,0.57089,0.38442,0.0011486,0.0011486,0.0011486
45,99.5998,0.43704,0.34525,0.85133,0.99982,1,0.995,0.94006,0.16827,0.59768,0.38433,0.0011288,0.0011288,0.0011288
46,101.862,0.42202,0.33436,0.83866,0.99985,1,0.995,0.94086,0.16184,0.45807,0.38246,0.001109,0.001109,0.001109
47,103.823,0.4086,0.32563,0.84199,0.99985,1,0.995,0.93738,0.16538,0.474,0.383,0.0010892,0.0010892,0.0010892
48,105.705,0.40253,0.30991,0.84225,0.99984,1,0.995,0.95252,0.15943,0.49063,0.38183,0.0010694,0.0010694,0.0010694
49,107.801,0.42103,0.32233,0.84495,0.99985,1,0.995,0.94645,0.16279,0.42512,0.38254,0.0010496,0.0010496,0.0010496
50,109.885,0.43404,0.34875,0.84713,0.99985,1,0.995,0.93351,0.17416,0.37955,0.38412,0.0010298,0.0010298,0.0010298
51,111.819,0.44297,0.38045,0.86751,0.99986,1,0.995,0.94685,0.16146,0.38834,0.38213,0.00101,0.00101,0.00101
52,113.893,0.43592,0.33044,0.85359,0.99987,1,0.995,0.94788,0.16338,0.35739,0.38284,0.0009902,0.0009902,0.0009902
53,115.829,0.41337,0.31723,0.84789,0.99985,1,0.995,0.94288,0.15992,0.26627,0.38259,0.0009704,0.0009704,0.0009704
54,117.818,0.40978,0.31311,0.84616,0.99985,1,0.995,0.94033,0.16751,0.17227,0.38367,0.0009506,0.0009506,0.0009506
55,119.744,0.3951,0.30189,0.83742,0.99986,1,0.995,0.95356,0.1581,0.3125,0.38174,0.0009308,0.0009308,0.0009308
56,121.634,0.39783,0.30386,0.8379,0.99985,1,0.995,0.9506,0.15784,0.42756,0.38179,0.000911,0.000911,0.000911
57,123.74,0.42056,0.33183,0.84847,0.99984,1,0.995,0.94641,0.15974,0.52379,0.38279,0.0008912,0.0008912,0.0008912
58,126.134,0.40124,0.30683,0.84327,0.99985,1,0.995,0.94619,0.16605,0.34253,0.38305,0.0008714,0.0008714,0.0008714
59,128.337,0.39758,0.29687,0.8321,0.99986,1,0.995,0.94405,0.16099,0.35799,0.38254,0.0008516,0.0008516,0.0008516
60,130.587,0.42434,0.38174,0.85975,0.99986,1,0.995,0.94742,0.15946,0.38239,0.38242,0.0008318,0.0008318,0.0008318
61,132.8,0.42136,0.32876,0.83992,0.99986,1,0.995,0.94197,0.16855,0.32375,0.38323,0.000812,0.000812,0.000812
62,135.161,0.42565,0.31755,0.84722,0.99986,1,0.995,0.95466,0.15557,0.21136,0.38163,0.0007922,0.0007922,0.0007922
63,137.611,0.4044,0.31213,0.8417,0.99985,1,0.995,0.95017,0.16098,0.35978,0.38197,0.0007724,0.0007724,0.0007724
64,139.911,0.3833,0.30181,0.82957,0.99986,1,0.995,0.94326,0.16666,0.41724,0.38364,0.0007526,0.0007526,0.0007526
65,142.171,0.40697,0.31026,0.84456,0.99978,1,0.995,0.95029,0.15962,0.42133,0.38222,0.0007328,0.0007328,0.0007328
66,144.422,0.39346,0.29898,0.84558,0.9998,1,0.995,0.94852,0.16327,0.42251,0.38266,0.000713,0.000713,0.000713
67,146.673,0.4102,0.29573,0.84141,0.99984,1,0.995,0.95018,0.16602,0.3768,0.38313,0.0006932,0.0006932,0.0006932
68,148.893,0.39894,0.30294,0.84252,0.99984,1,0.995,0.95504,0.15171,0.26303,0.38092,0.0006734,0.0006734,0.0006734
69,151.122,0.39844,0.30445,0.83655,0.99983,1,0.995,0.94912,0.16104,0.16749,0.38249,0.0006536,0.0006536,0.0006536
70,153.662,0.38417,0.30018,0.83428,0.99986,1,0.995,0.94986,0.15157,0.12268,0.38081,0.0006338,0.0006338,0.0006338
71,155.752,0.38561,0.29095,0.84535,0.99986,1,0.995,0.95272,0.15133,0.12393,0.38046,0.000614,0.000614,0.000614
72,157.813,0.37599,0.29169,0.82692,0.99987,1,0.995,0.94721,0.15986,0.13445,0.38185,0.0005942,0.0005942,0.0005942
73,159.793,0.37649,0.28451,0.83588,0.99987,1,0.995,0.95831,0.15285,0.14385,0.38073,0.0005744,0.0005744,0.0005744
74,161.889,0.37585,0.28476,0.83709,0.99986,1,0.995,0.95655,0.15267,0.16571,0.38105,0.0005546,0.0005546,0.0005546
75,163.927,0.37531,0.28861,0.83615,0.99986,1,0.995,0.95604,0.14422,0.15631,0.37942,0.0005348,0.0005348,0.0005348
76,165.998,0.36464,0.27295,0.83541,0.99986,1,0.995,0.96072,0.14418,0.20561,0.37915,0.000515,0.000515,0.000515
77,167.947,0.37014,0.28585,0.83025,0.99986,1,0.995,0.95386,0.15279,0.2861,0.3804,0.0004952,0.0004952,0.0004952
78,170.085,0.3846,0.28555,0.84089,0.99986,1,0.995,0.94923,0.15243,0.2231,0.38108,0.0004754,0.0004754,0.0004754
79,172.127,0.38053,0.2803,0.83288,0.99986,1,0.995,0.95219,0.15171,0.20556,0.38034,0.0004556,0.0004556,0.0004556
80,174.112,0.36631,0.27892,0.8328,0.99986,1,0.995,0.96185,0.14225,0.14108,0.37949,0.0004358,0.0004358,0.0004358
81,176.162,0.36555,0.27382,0.83376,0.99986,1,0.995,0.95999,0.14215,0.14139,0.37929,0.000416,0.000416,0.000416
82,178.425,0.37379,0.27268,0.83868,0.99986,1,0.995,0.96086,0.14335,0.1418,0.37917,0.0003962,0.0003962,0.0003962
83,180.45,0.36534,0.27892,0.8267,0.99986,1,0.995,0.9614,0.1419,0.18084,0.3794,0.0003764,0.0003764,0.0003764
84,182.682,0.35023,0.26677,0.82961,0.99985,1,0.995,0.95609,0.14827,0.18412,0.37971,0.0003566,0.0003566,0.0003566
85,184.861,0.3778,0.27525,0.8382,0.99986,1,0.995,0.96107,0.14236,0.209,0.37947,0.0003368,0.0003368,0.0003368
86,187.052,0.37696,0.2871,0.84286,0.99986,1,0.995,0.96073,0.14,0.20594,0.3792,0.000317,0.000317,0.000317
87,189.136,0.34728,0.26678,0.81753,0.99986,1,0.995,0.96536,0.14265,0.17729,0.37931,0.0002972,0.0002972,0.0002972
88,191.16,0.36098,0.27017,0.83353,0.99986,1,0.995,0.96347,0.14455,0.14824,0.37959,0.0002774,0.0002774,0.0002774
89,193.129,0.35478,0.26454,0.82153,0.99984,1,0.995,0.95844,0.14326,0.14748,0.37937,0.0002576,0.0002576,0.0002576
90,195.114,0.35193,0.26889,0.82069,0.99986,1,0.995,0.95533,0.14718,0.14613,0.38031,0.0002378,0.0002378,0.0002378
91,221.943,0.32157,0.25667,0.80295,0.99985,1,0.995,0.95751,0.15104,0.13367,0.38019,0.000218,0.000218,0.000218
92,224.177,0.32896,0.24503,0.79734,0.99987,1,0.995,0.9579,0.14347,0.13929,0.37943,0.0001982,0.0001982,0.0001982
93,226.323,0.31795,0.2355,0.80049,0.99987,1,0.995,0.95867,0.14492,0.14196,0.37934,0.0001784,0.0001784,0.0001784
94,228.312,0.31435,0.24388,0.79579,0.99987,1,0.995,0.95838,0.14197,0.14007,0.37919,0.0001586,0.0001586,0.0001586
95,230.212,0.28211,0.92273,0.72806,0.99987,1,0.995,0.96268,0.14084,0.1448,0.37907,0.0001388,0.0001388,0.0001388
96,232.203,0.31008,0.25687,0.79474,0.99987,1,0.995,0.95959,0.14072,0.13095,0.37888,0.000119,0.000119,0.000119
97,234.185,0.29568,0.22158,0.79253,0.99987,1,0.995,0.96372,0.14111,0.12969,0.37906,9.92e-05,9.92e-05,9.92e-05
98,236.214,0.27455,1.40357,0.72483,0.99987,1,0.995,0.96469,0.13985,0.13035,0.37901,7.94e-05,7.94e-05,7.94e-05
99,238.133,0.26162,0.89557,0.72175,0.99987,1,0.995,0.96291,0.13989,0.13205,0.37889,5.96e-05,5.96e-05,5.96e-05
100,240.034,0.26868,0.67363,0.72199,0.99987,1,0.995,0.96072,0.14063,0.13236,0.37901,3.98e-05,3.98e-05,3.98e-05
